"Angus Bacon & Cheese Krystal","450.0","207","40","0"
"Apple Turnover","290.0","162","31","0"
"Bacon & Cheese Krystal","190.0","90","16","0"
"Boneless Wings with BBQ Sauce","610.0","207","69","0"
"Boneless Wings with Buffalo Sauce","500.0","234","36","0"
"Breakfast Biscuit with Bacon","380.0","207","28","0"
"Breakfast Biscuit with Sausage","420.0","261","27","0"
"Breakfast Toast with Bacon","300.0","117","30","0"
"Breakfast Toast with Sausage","340.0","171","29","0"
"Caramel Mocha Frost","440.0","171","63","0"
"Cheese Krystal","150.0","72","15","0"
"Chik","280.0","144","23","0"
"Chik Biscuit","380.0","189","36","0"
"Chik with Cheese","300.0","162","23","0"
"Chili Cheese Pup","290.0","171","23","0"
"Chili, Large","460.0","261","25","0"
"Chocolate Shake, Large","910.0","216","161","0"
"Chocolate Shake, Regular","650.0","162","114","0"
"Coffee","5.0","0","0","0"
"Coke, Large","350.0","0","98","0"
"Coke, Medium","230.0","0","65","0"
"Coke, Small","190.0","0","52","0"
"Corn Pup","250.0","153","18","0"
"Diet Coke, Large","0.0","0","0","0"
"Diet Coke, Medium","0.0","0","0","0"
"Diet Coke, Small","0.0","0","0","0"
"Double Angus Bacon & Cheese Krystal","680.0","378","40","0"
"Double Krystal","190.0","99","16","0"
"Double Krystal with Cheese","240.0","135","16","0"
"Dr Pepper, Large","380.0","0","101","0"
"Dr Pepper, Medium","250.0","0","68","0"
"Dr Pepper, Small","200.0","0","54","0"
"French Fries, Large","300.0","171","30","0"
"French Fries, Medium","240.0","135","24","0"
"French Fries, Small","140.0","81","14","0"
"Grits Bowl","210.0","45","36","0"
"Iced Tea Sweet Half Gallon","1290.0","0","333","0"
"ICEE, Cherry","210.0","0","53","0"
"ICEE, Coke","160.0","0","32","0"
"Kool-Aid Slushie, Grape","320.0","0","80","0"
"Kool-Aid Slushie, Green Apple","320.0","0","80","0"
"Kryspers","240.0","162","21","0"
"Large Fries","380.0","135","57","0"
"Loaded Fries, Chili Cheese","670.0","423","40","0"
"Loaded Fries, Junk Yard","800.0","531","42","0"
"Low Carb Scrambler with Bacon","300.0","198","3","0"
"Low Carb Scrambler with Sausage","370.0","297","1","1"
"Milk 1%","150.0","32","18","0"
"OJ","140.0","0","34","0"
"Oreo Shake, Large","1010.0","297","159","0"
"Oreo Shake, Regular","650.0","198","101","0"
"Original Krystal","130.0","54","15","0"
"Original Scrambler with Bacon","300.0","171","16","0"
"Original Scrambler with Sausage","340.0","216","15","0"
"Pup","160.0","81","21","0"
"Sausage Gravy","600.0","360","45","0"
"Sausage Gravy Biscuit Only","370.0","189","41","0"
"Sausage On Toast","300.0","180","24","0"
"Small Fries","180.0","63","27","0"
"Soft Serve Cone","260.0","72","40","0"
"Soft Serve Cup","240.0","72","36","0"
"Sprite, Large","400.0","0","101","0"
"Sprite, Medium","260.0","0","67","0"
"Sprite, Small","210.0","0","54","0"
"Strawberry Shake, Large","770.0","198","128","0"
"Strawberry Shake, Regular","560.0","153","92","0"
"Sundae, Chocolate","310.0","72","57","0"
"Sundae, Oreo","350.0","117","54","0"
"Sundae, Strawberry","310.0","63","58","0"
"Sunrisers","420.0","288","15","0"
"Triple Krystal","240.0","135","16","0"
"Triple Krystal with Cheese","290.0","171","16","0"
"Value Pack, 12 Krystals","1540.0","630","186","0"
"Value Pack, 24 Krystals","3080.0","1260","372","0"
"Value Pack, 48 Krystals","6150.0","2520","743","0"
"Value Pack, Bone In Wings (12)","1170.0","810","36","0"
"Value Pack, Bone In Wings (24)","2340.0","1620","72","0"
"Value Pack, Bone In Wings (48)","4680.0","3240","144","0"
"Value Pack, Boneless Wings (12) with BBQ Sauce","1080.0","423","103","0"
"Value Pack, Boneless Wings (12) with Buffalo Sauce","970.0","441","70","0"
"Value Pack, Boneless Wings (24) with BBQ Sauce","2160.0","837","206","0"
"Value Pack, Boneless Wings (24) with Buffalo Sauce","1940.0","891","140","0"
"Value Pack, Boneless Wings (48) with BBQ Sauce","4320.0","1674","412","0"
"Value Pack, Boneless Wings (48) with Buffalo Sauce","3880.0","1782","280","0"
"Vanilla Shake, Large","730.0","198","117","0"
"Vanilla Shake, Regular","510.0","153","80","0"
"12 Grain Bagel","350.0","81","55","0"
"Angus Steak & Cheese Panini","400.0","153","35","0"
"Apple Cider","210.0","0","52","0"
"Apple Fritter","290.0","72","48","0"
"Apple Fritter Timbits","50.0","14","9","0"
"Bagel BELT on 12 Grain Bagel","570.0","225","62","0"
"Birthday Cake Timbits","80.0","27","12","0"
"Biscuit, Bacon, Egg White, Cheese Sandwich","360.0","153","32","0"
"Biscuit, Bacon, Egg, Cheese Sandwich","420.0","207","34","0"
"Biscuit, Sausage, Egg White, Cheese Sandwich","470.0","261","32","0"
"Biscuit, Sausage, Egg, Cheese Sandwich","530.0","315","34","0"
"Biscuit, Steak, Egg White, Cheese Sandwich","340.0","126","33","0"
"Biscuit, Steak, Egg, Cheese Sandwich","400.0","180","35","0"
"Biscuit, Turkey Sausage, Egg White, Cheese Sandwich","370.0","153","33","0"
"Biscuit, Turkey Sausage, Egg, Cheese Sandwich","430.0","207","35","0"
"Blueberry Bagel","300.0","23","59","0"
"Boston Cream Donut","220.0","54","35","0"
"Broccoli Cheddar Soup","180.0","81","16","0"
"Butter","100.0","99","0","1"
"Canadian Maple Filled Donut","210.0","54","35","0"
"Cappuccino","70.0","0","11","0"
"Chicken Fajita Grilled Wrap","430.0","171","39","0"
"Chicken Noodle Soup","120.0","14","21","0"
"Chili","300.0","144","18","0"
"Chocolate Chip Muffin","420.0","144","66","0"
"Chocolate Chunk Cookie","240.0","90","34","0"
"Chocolate Dip Donut","190.0","63","29","0"
"Chocolate Glazed Donut","280.0","126","37","0"
"Chocolate Glazed Timbits","70.0","27","10","0"
"Chocolate Toasted Coconut Donut","310.0","144","39","0"
"Cinnamon Raisin Bagel","300.0","18","61","0"
"Cinnamon Roll, Frosted","400.0","126","60","0"
"Cinnamon Roll, Glazed","350.0","117","51","0"
"Cinnamon Sugar Donut","220.0","90","28","0"
"Clam Chowder","190.0","63","23","0"
"Coffee Mocha","170.0","54","27","0"
"Cran Apple Walnut Bran Muffin","350.0","126","54","0"
"Croissant, Cheese","310.0","153","30","0"
"Croissant, Plain","280.0","135","30","0"
"Danish, Cherry Cheese","320.0","144","41","0"
"Danish, Maple Pecan","390.0","189","48","0"
"Double Chocolate Cookie with Peanut Butter Filling","360.0","180","40","0"
"Double Chocolate Donut","270.0","135","32","0"
"English Muffin, Bacon, Egg White, Cheese Sandwich","290.0","99","28","0"
"English Muffin, Bacon, Egg, Cheese Sandwich","350.0","153","29","0"
"English Muffin, Sausage, Egg White, Cheese Sandwich","400.0","207","28","0"
"English Muffin, Sausage, Egg, Cheese Sandwich","460.0","261","29","0"
"English Muffin, Steak, Egg White, Cheese Sandwich","270.0","72","29","0"
"English Muffin, Steak, Egg, Cheese Sandwich","330.0","126","30","0"
"English Muffin, Turkey Sausage, Egg White, Cheese Sandwich","300.0","99","29","0"
"English Muffin, Turkey Sausage, Egg, Cheese Sandwich","360.0","153","30","0"
"English Toffee Cappuccino","220.0","54","40","0"
"Everything Bagel","300.0","27","58","0"
"Farmer's Breakfast Grilled Wrap","650.0","342","55","0"
"Flavored Iced Capp with Cream","320.0","144","41","0"
"Flavored Iced Coffee with Cream","80.0","36","11","0"
"Flavored Iced Latte","210.0","54","30","0"
"Flavored Latte","140.0","0","27","0"
"Four Cheese Bagel","320.0","45","57","0"
"French Vanilla Cappuccino","240.0","63","39","0"
"Frozen Hot Chocolate","420.0","189","57","0"
"Frozen Lemonade","140.0","0","34","0"
"Frozen Strawberries & Cream","390.0","189","47","0"
"Frozen Vanilla & Cream","390.0","189","48","0"
"Fruit Explosion Muffin","340.0","90","58","0"
"Garden Vegetable Cream Cheese Spread","100.0","90","2","1"
"Grilled Cheese Panini","460.0","261","39","0"
"Hash Brown","130.0","63","16","0"
"Hearty Vegetable Soup","80.0","0","14","0"
"Homestyle Biscuit","210.0","72","29","0"
"Honey Cruller","310.0","162","37","0"
"Honey Cruller Timbits","60.0","27","8","0"
"Honey Dip Donut","190.0","54","31","0"
"Honey Dip Timbits","45.0","9","8","0"
"Hot Chocolate","240.0","54","45","0"
"Iced Capp with Chocolate Milk","200.0","9","45","0"
"Iced Capp with Cream","310.0","144","40","0"
"Iced Capp with Milk","180.0","14","39","0"
"Iced Coffee with Chocolate Milk","50.0","0","11","0"
"Iced Coffee with Cream","80.0","36","10","0"
"Iced Coffee with Milk","45.0","0","9","0"
"Iced Latte","210.0","54","29","0"
"Iced Mocha Latte","320.0","72","54","0"
"Italian Wedding Soup","130.0","36","18","0"
"Italiano Grilled Bagel Sandwich","640.0","243","64","0"
"Jalapeno Asiago Mozzarella Bagel","310.0","32","58","0"
"Kettle Cooked Potato Chips","220.0","126","22","0"
"Latte","80.0","0","12","0"
"Lemon Filled Timbits","45.0","9","7","0"
"Lemon Poppyseed Muffin","370.0","126","56","0"
"Lemon Shortbread Cookie with Raspberry Filling","280.0","90","44","0"
"Light Plain Cream Cheese Spread","90.0","63","3","0"
"Mac & Cheese","490.0","243","48","0"
"Maple Cinnamon French Toast Bagel","350.0","36","67","0"
"Maple Dip Donut","190.0","54","29","0"
"Maple Flatbread, Bacon, Egg White, Cheese Panini","290.0","117","30","0"
"Maple Flatbread, Bacon, Egg, Cheese Panini","360.0","171","32","0"
"Maple Flatbread, Sausage, Egg White, Cheese Panini","410.0","216","30","0"
"Maple Flatbread, Sausage, Egg, Cheese Panini","470.0","270","31","0"
"Maple Flatbread, Steak, Egg White, Cheese Panini","280.0","90","31","0"
"Maple Flatbread, Steak, Egg, Cheese Panini","340.0","144","32","0"
"Maple Flatbread, Turkey Sausage, Egg White, Cheese Panini","310.0","108","31","0"
"Maple Flatbread, Turkey Sausage, Egg, Cheese Panini","370.0","162","32","0"
"Margarine","60.0","63","0","1"
"Mocha Iced Capp","410.0","189","54","0"
"Mocha Iced Coffee","210.0","81","29","0"
"Mocha Latte","190.0","54","26","0"
"Oatmeal Raisin Spice Cookie","220.0","81","34","0"
"Oatmeal, Maple","220.0","23","49","0"
"Oatmeal, Mixed Berries","210.0","27","44","0"
"Old Fashion Dip Donut","250.0","99","33","0"
"Old Fashion Glazed Donut","270.0","90","41","0"
"Old Fashion Glazed Timbits","70.0","23","10","0"
"Old Fashion Plain Donut","210.0","90","25","0"
"Old Fashion Plain Timbits","50.0","23","7","0"
"Old Fashion Sugar Timbits","60.0","23","8","0"
"Original Blend Coffee with 1 Cream & 1 Sugar)","80.0","32","9","0"
"Plain Bagel","300.0","23","59","0"
"Plain Cream Cheese Spread","110.0","90","3","1"
"Potato Bacon Cheddar Soup","260.0","135","22","0"
"Pretzel Bagel","300.0","27","60","0"
"Raspberry Filled Donut","200.0","45","33","0"
"Raspberry Filled Timbits","45.0","9","8","0"
"Red Velvet Cookie with Cream Cheese Filling","300.0","117","42","0"
"Right Start Turkey Sausage Breakfast Sandwich","310.0","99","29","0"
"Sausage & Biscuit","380.0","216","29","0"
"Sour Cream Glazed Donut","340.0","144","46","0"
"Sour Cream Glazed Timbits","90.0","41","12","0"
"Sour Cream Plain Donut","270.0","144","27","0"
"Sour Cream Plain Timbits","70.0","41","7","0"
"Steak & Cheddar Grilled Breakfast Wrap","440.0","189","40","0"
"Steak Fajita Grilled Wrap","430.0","180","40","0"
"Strawberry Banana Fruit Smoothie with Greek Yogurt","170.0","0","37","0"
"Strawberry Cream Cheese Spread","110.0","81","6","1"
"Strawberry Double Chocolate Donut","310.0","135","41","0"
"Strawberry Filled Timbits","50.0","9","8","0"
"Strawberry Greek Yogurt Parfait","250.0","45","29","0"
"Strawberry Vanilla Filled Donut","290.0","72","51","0"
"Sundried Tomato Asiago Parm Bagel","320.0","41","59","0"
"Tea with 1 Milk & 1 Sugar","45.0","0","9","0"
"Toasted Coconut Donut","290.0","117","40","0"
"Toasted Coconut Timbits","70.0","32","11","0"
"Turkey, Bacon Club Sandwich","510.0","243","36","0"
"Tuscan Chicken Panini","420.0","135","42","0"
"Vanilla Dip Donut","270.0","81","45","0"
"Vanilla Greek Yogurt Parfait","250.0","45","29","0"
"Whipped Topping & Drizzle","80.0","45","7","0"
"Whole Grain Pecan Banana Bread Muffin","350.0","99","60","0"
"Wild Blueberry Muffin","340.0","99","57","0"
"Apple and Orange Juice, Regular","270.0","0","68","0"
"Apple and Orange Juice, Small","190.0","0","47","0"
"Apple Juice, Regular","250.0","0","63","0"
"Apple Juice, Small","180.0","0","44","0"
"Apple Strawberry Ice Crush Chiller, Regular","230.0","0","62","0"
"Apple Strawberry Ice Crush Chiller, Small","160.0","0","43","0"
"B12 Blast Energy Mixer Power Shot, Classic","10.0","0","0","0"
"B12 Blast Energy Mixer Power Shot, Cranberry Grape","10.0","0","0","0"
"B12 Blast Energy Mixer Power Shot, Electric Lemon","15.0","0","2","0"
"Bagel with Cream Cheese","390.0","99","59","0"
"Bagel with Peanut Butter","540.0","198","66","0"
"Bagel, Plain","290.0","14","58","0"
"Banana Banana Smoothie, Regular","170.0","36","32","0"
"Banana Banana Smoothie, Small","110.0","23","21","0"
"Banana Split Meal Replacement Shake","300.0","41","32","0"
"Berrylicious Meal Replacement Shake","270.0","41","23","0"
"Blueberry Banana Smoothie, Regular","150.0","36","26","0"
"Blueberry Banana Smoothie, Small","100.0","27","18","0"
"Blueberry Pineapple Agave Nectar Chiller, Regular","250.0","0","65","0"
"Blueberry Pineapple Agave Nectar Chiller, Small","150.0","0","41","0"
"Blueberry Pineapple Smoothie, Regular","140.0","36","23","0"
"Blueberry Pineapple Smoothie, Small","90.0","23","16","0"
"Body Builder Smoothie, Regular","140.0","36","24","0"
"Body Builder Smoothie, Small","100.0","23","17","0"
"Brewer's Yeast","5.0","0","1","0"
"Cardio Crush Smoothie, Regular","170.0","36","31","0"
"Cardio Crush Smoothie, Small","120.0","23","22","0"
"Carrot and Apple Juice, Regular","210.0","0","48","0"
"Carrot and Apple Juice, Small","150.0","0","34","0"
"Carrot and Orange Juice, Regular","210.0","4.5","46","0"
"Carrot and Orange Juice, Small","150.0","0","32","0"
"Carrot Juice, Apple and Orange Juice, Regular","220.0","0","51","0"
"Carrot Juice, Apple and Orange Juice, Small","160.0","0","36","0"
"Carrot Juice, Regular","170.0","0","33","0"
"Carrot Juice, Small","120.0","0","23","0"
"Custom Protein Shake, Isopure Mixed with Juice","370.0","9","40","0"
"Custom Protein Shake, Isopure Mixed with Nonfat Milk","310.0","9","15","0"
"Custom Protein Shake, Isopure Mixed with Soy Milk","370.0","63","15","0"
"Custom Protein Shake, Isopure Mixed with Water","210.0","9","0","0"
"Custom Protein Shake, Lean Body Mixed with Juice","490.0","72","64","0"
"Custom Protein Shake, Lean Body Mixed with Nonfat Milk","430.0","72","39","0"
"Custom Protein Shake, Lean Body Mixed with Soy Milk","490.0","126","39","0"
"Custom Protein Shake, Lean Body Mixed with Water","330.0","72","24","0"
"Custom Protein Shake, Muscle Milk Mixed with Juice","460.0","108","56","0"
"Custom Protein Shake, Muscle Milk Mixed with Nonfat Milk","400.0","108","31","0"
"Custom Protein Shake, Muscle Milk Mixed with Soy Milk","460.0","162","31","0"
"Custom Protein Shake, Muscle Milk Mixed with Water","300.0","108","16","0"
"Custom Protein Shake, Myoplex Deluxe Mixed with Juice","490.0","27","69","0"
"Custom Protein Shake, Myoplex Deluxe Mixed with Nonfat Milk","430.0","27","44","0"
"Custom Protein Shake, Myoplex Deluxe Mixed with Soy Milk","490.0","81","44","0"
"Custom Protein Shake, Myoplex Deluxe Mixed with Water","330.0","27","29","0"
"Custom Protein Shake, Myoplex Lite Mixed with Juice","340.0","14","64","0"
"Custom Protein Shake, Myoplex Lite Mixed with Nonfat Milk","280.0","14","39","0"
"Custom Protein Shake, Myoplex Lite Mixed with Soy Milk","340.0","63","39","0"
"Custom Protein Shake, Myoplex Lite Mixed with Water","180.0","14","24","0"
"Custom Protein Shake, Syntha6 Mixed with Juice","360.0","54","54","0"
"Custom Protein Shake, Syntha6 Mixed with Nonfat Milk","300.0","54","29","0"
"Custom Protein Shake, Syntha6 Mixed with Soy Milk","360.0","108","29","0"
"Custom Protein Shake, Syntha6 Mixed with Water","200.0","54","14","0"
"Derma Delight Smoothie, Regular","180.0","36","35","0"
"Derma Delight Smoothie, Small","130.0","23","25","0"
"Echinacea","5.0","0","2","0"
"Fat Fighter Smoothie, Regular","150.0","36","28","0"
"Fat Fighter Smoothie, Small","110.0","23","21","0"
"Fiber","30.0","0","7","0"
"Flu Fighter Smoothie, Regular","130.0","36","21","0"
"Flu Fighter Smoothie, Small","90.0","23","14","0"
"Get Ripped Smoothie, Regular","260.0","72","30","0"
"Get Ripped Smoothie, Small","200.0","63","19","0"
"Ginseng","5.0","0","2","0"
"Glutamine","5.0","0","0","0"
"Holistic Healer Smoothie, Regular","170.0","36","32","0"
"Holistic Healer Smoothie, Small","120.0","23","24","0"
"Jumpin' Ginseng Smoothie, Regular","210.0","36","30","0"
"Jumpin' Ginseng Smoothie, Small","160.0","32","22","0"
"Kiwi Strawberry Ice Crush Chiller, Regular","220.0","4.5","57","0"
"Kiwi Strawberry Ice Crush Chiller, Small","140.0","0","38","0"
"Lecithin","60.0","63","1","1"
"Mango Banana Smoothie, Regular","150.0","36","28","0"
"Mango Banana Smoothie, Small","100.0","23","20","0"
"Mango Peach Smoothie, Regular","140.0","36","25","0"
"Mango Peach Smoothie, Small","90.0","23","16","0"
"Matcha Green Tea Power Shot, Orange Juice","50.0","0","12","0"
"Matcha Green Tea Power Shot, Soy Milk","50.0","18","5","0"
"Memory Mixer Smoothie, Regular","160.0","36","28","0"
"Memory Mixer Smoothie, Small","110.0","23","20","0"
"Mocha Java Jolt Smoothie, Regular","170.0","36","25","0"
"Mocha Java Jolt Smoothie, Small","120.0","23","15","0"
"Morning Warm Up - Berries and Almonds","240.0","72","30","0"
"Multi-Vitamin","5.0","0","1","0"
"Muscle Mass Smoothie, Regular","150.0","36","26","0"
"Muscle Mass Smoothie, Small","110.0","23","19","0"
"Nutri-Blast Smoothie, Regular","220.0","36","32","0"
"Nutri-Blast Smoothie, Small","170.0","27","24","0"
"Orange Juice, Regular","280.0","0","72","0"
"Orange Juice, Small","200.0","0","50","0"
"PB&J Meal Replacement Shake","520.0","243","28","0"
"Peanut Butter Cup Meal Replacement Shake","590.0","270","33","0"
"Peanut Butter Gone Bananas Meal Replacement Shake","570.0","234","41","0"
"Pineapple Coconut Orange Smoothie, Regular","150.0","41","26","0"
"Pineapple Coconut Orange Smoothie, Small","100.0","27","17","0"
"Pineapple Mango Agave Nectar Chiller, Regular","260.0","0","71","0"
"Pineapple Mango Agave Nectar Chiller, Small","170.0","0","45","0"
"Pineapple Peach Smoothie, Regular","140.0","36","24","0"
"Pineapple Peach Smoothie, Small","90.0","23","15","0"
"Pineapple Strawberry Ice Crush Chiller, Regular","240.0","0","64","0"
"Pineapple Strawberry Ice Crush Chiller, Small","170.0","0","45","0"
"Pre-Workout Drink, BPI 1.M.R Mixed with Sport Drink","120.0","0","33","0"
"Pre-Workout Drink, BPI 1.M.R Mixed with Sport Drink (low calorie)","60.0","0","14","0"
"Pre-Workout Drink, BPI 1.M.R Mixed with Sport Drink (zero calorie)","15.0","0","4","0"
"Pre-Workout Drink, BPI 1.M.R Mixed with Water","15.0","0","4","0"
"Pre-Workout Drink, CNP High Performance GF Mixed with Sport Drink","240.0","0","48","0"
"Pre-Workout Drink, CNP High Performance GF Mixed with Sport Drink (low calorie)","180.0","0","29","0"
"Pre-Workout Drink, CNP High Performance GF Mixed with Sport Drink (zero calorie)","140.0","0","19","0"
"Pre-Workout Drink, CNP High Performance GF Mixed with Water","140.0","0","19","0"
"Pre-Workout Drink, Cytosport Monster Pump NOS Mixed with Sport Drink","110.0","0","30","0"
"Pre-Workout Drink, Cytosport Monster Pump NOS Mixed with Sport Drink (low calorie)","50.0","0","12","0"
"Pre-Workout Drink, Cytosport Monster Pump NOS Mixed with Sport Drink (zero calorie)","10.0","0","2","0"
"Pre-Workout Drink, Cytosport Monster Pump NOS Mixed with Water","10.0","0","2","0"
"Pre-Workout Drink, MPR Pump Mixed with Sport Drink","120.0","0","33","0"
"Pre-Workout Drink, MPR Pump Mixed with Sport Drink (low calorie)","60.0","0","14","0"
"Pre-Workout Drink, MPR Pump Mixed with Sport Drink (zero calorie)","15.0","0","4","0"
"Pre-Workout Drink, MPR Pump Mixed with Water","15.0","0","4","0"
"Pre-Workout Drink, MusclePharm Assault Mixed with Sport Drink","180.0","0","47","0"
"Pre-Workout Drink, MusclePharm Assault Mixed with Sport Drink (low calorie)","120.0","0","28","0"
"Pre-Workout Drink, MusclePharm Assault Mixed with Sport Drink (zero calorie)","80.0","0","18","0"
"Pre-Workout Drink, MusclePharm Assault Mixed with Water","80.0","0","18","0"
"Pre-Workout Drink, Scivation Xtend Mixed with Sport Drink","100.0","0","29","0"
"Pre-Workout Drink, Scivation Xtend Mixed with Sport Drink (low calorie)","40.0","0","10","0"
"Pre-Workout Drink, Scivation Xtend Mixed with Sport Drink (zero calorie)","0.0","0","0","0"
"Pre-Workout Drink, Scivation Xtend Mixed with Water","0.0","0","0","0"
"Pre-Workout Drink, Sport Drink","100.0","0","29","0"
"Pre-Workout Drink, Sport Drink (low calorie)","40.0","0","10","0"
"Pre-Workout Drink, Sport Drink (zero calorie)","0.0","0","0","0"
"Protein Pump Smoothie, Regular","440.0","234","34","0"
"Protein Pump Smoothie, Small","380.0","216","23","0"
"Raspberry Banana Smoothie, Regular","140.0","36","24","0"
"Raspberry Banana Smoothie, Small","100.0","23","17","0"
"Smooth Move Smoothie, Regular","170.0","45","29","0"
"Smooth Move Smoothie, Small","120.0","32","20","0"
"Soy Protein","35.0","0","1","0"
"Spirulina","10.0","0","0","0"
"Stamina Squeeze Smoothie, Regular","190.0","36","25","0"
"Stamina Squeeze Smoothie, Small","150.0","23","18","0"
"Strawberry Apple Agave Nectar Chiller, Regular","210.0","0","57","0"
"Strawberry Apple Agave Nectar Chiller, Small","130.0","0","34","0"
"Strawberry Banana Smoothie, Regular","140.0","36","24","0"
"Strawberry Banana Smoothie, Small","100.0","23","17","0"
"Strawberry Mango Agave Nectar Chiller, Regular","230.0","0","64","0"
"Strawberry Mango Agave Nectar Chiller, Small","140.0","0","39","0"
"Strawberry Orange Ice Crush Chiller, Regular","230.0","4.5","60","0"
"Strawberry Orange Ice Crush Chiller, Small","160.0","0","42","0"
"Strawberry Peach Smoothie, Regular","120.0","36","20","0"
"Strawberry Peach Smoothie, Small","80.0","23","13","0"
"Strawberry Pineapple Agave Nectar Chiller, Regular","230.0","0","62","0"
"Strawberry Pineapple Agave Nectar Chiller, Small","140.0","0","38","0"
"Vita-Boost Smoothie, Regular","190.0","41","25","0"
"Vita-Boost Smoothie, Small","140.0","27","17","0"
"Watermelon Strawberry Ice Crush Chiller, Regular","200.0","0","55","0"
"Watermelon Strawberry Ice Crush Chiller, Small","130.0","0","35","0"
"Wheat Germ","40.0","9","5","0"
"Wheat Grass Power Shot","20.0","0","5","0"
"Whey Protein","nan","nan","nan","0"
"Yin/Yang Smoothie, Regular","170.0","41","30","0"
"Yin/Yang Smoothie, Small","120.0","27","22","0"
"Strawberry Orange Ice Crush Chiller, Regular","230.0","4.5","60","0"
"Strawberry Orange Ice Crush Chiller, Small","160.0","0","42","0"
"Strawberry Peach Smoothie, Regular","120.0","36","20","0"
"Strawberry Peach Smoothie, Small","80.0","23","13","0"
"Strawberry Pineapple Agave Nectar Chiller, Regular","230.0","0","62","0"
"Strawberry Pineapple Agave Nectar Chiller, Small","140.0","0","38","0"
"Vita-Boost Smoothie, Regular","190.0","41","25","0"
"Vita-Boost Smoothie, Small","140.0","27","17","0"
"Watermelon Strawberry Ice Crush Chiller, Regular","200.0","0","55","0"
"Watermelon Strawberry Ice Crush Chiller, Small","130.0","0","35","0"
"Wheat Germ","40.0","9","5","0"
"Wheat Grass Power Shot","20.0","0","5","0"
"Whey Protein","35.0","0","1","0"
"Yin/Yang Smoothie, Regular","170.0","41","30","0"
"Yin/Yang Smoothie, Small","120.0","27","22","0"
"2 Piece Bikini Cocoa Smoothie, 16 oz","200.0","9","47","0"
"2 Piece Bikini Cocoa Smoothie, 22 oz","260.0","9","61","0"
"2 Piece Bikini Cocoa Smoothie, 32 oz","370.0","14","86","0"
"2 Piece Bikini Cocoa Smoothie, 44 oz","490.0","18","113","0"
"2 Piece Bikini Smoothie, 16 oz","240.0","0","58","0"
"2 Piece Bikini Smoothie, 22 oz","290.0","0","71","0"
"2 Piece Bikini Smoothie, 32 oz","440.0","0","106","0"
"2 Piece Bikini Smoothie, 44 oz","560.0","0","132","0"
"Acai Gold Smoothie, 16 oz","210.0","32","42","0"
"Acai Gold Smoothie, 22 oz","280.0","41","57","0"
"Acai Gold Smoothie, 32 oz","410.0","63","84","0"
"Acai Gold Smoothie, 44 oz","560.0","81","114","0"
"Acai Original Smoothie, 16 oz","280.0","45","58","0"
"Acai Original Smoothie, 22 oz","410.0","63","85","0"
"Acai Original Smoothie, 32 oz","560.0","90","116","0"
"Acai Original Smoothie, 44 oz","820.0","126","169","0"
"Amazon Kick Smoothie, 16 oz","260.0","32","55","0"
"Amazon Kick Smoothie, 22 oz","360.0","45","77","0"
"Amazon Kick Smoothie, 32 oz","510.0","63","110","0"
"Amazon Kick Smoothie, 44 oz","720.0","90","155","0"
"Berry Bada-Bing Smoothie, 16 oz","300.0","0","72","0"
"Berry Bada-Bing Smoothie, 22 oz","370.0","0","90","0"
"Berry Bada-Bing Smoothie, 32 oz","640.0","0","145","0"
"Berry Bada-Bing Smoothie, 44 oz","740.0","4.5","180","0"
"Big Bang Smoothie, 16 oz","230.0","0","44","0"
"Big Bang Smoothie, 22 oz","300.0","0","62","0"
"Big Bang Smoothie, 32 oz","400.0","0","88","0"
"Big Bang Smoothie, 44 oz","540.0","4.5","123","0"
"Billy Bob Banana Smoothie, 16 oz","280.0","4.5","69","0"
"Billy Bob Banana Smoothie, 22 oz","360.0","4.5","89","0"
"Billy Bob Banana Smoothie, 32 oz","520.0","9","129","0"
"Billy Bob Banana Smoothie, 44 oz","690.0","14","168","0"
"Bonzai Berry Smoothie, Kids","240.0","0","60","0"
"Captain Cherry Smoothie, 16 oz","280.0","27","61","0"
"Captain Cherry Smoothie, 22 oz","390.0","36","86","0"
"Captain Cherry Smoothie, 32 oz","520.0","54","115","0"
"Captain Cherry Smoothie, 44 oz","700.0","72","152","0"
"Captain Kid Smoothie, 16 oz","250.0","9","59","0"
"Captain Kid Smoothie, 22 oz","350.0","9","84","0"
"Captain Kid Smoothie, 32 oz","490.0","14","119","0"
"Captain Kid Smoothie, 44 oz","700.0","18","168","0"
"Captain Kid Smoothie, Kids","180.0","4.5","44","0"
"Chocolate Chimp Smoothie, 16 oz","220.0","9","40","0"
"Chocolate Chimp Smoothie, 22 oz","260.0","9","50","0"
"Chocolate Chimp Smoothie, 32 oz","350.0","14","89","0"
"Chocolate Chimp Smoothie, 44 oz","450.0","18","98","0"
"Chocolate Elvis Smoothie, 16 oz","410.0","135","65","0"
"Chocolate Elvis Smoothie, 22 oz","540.0","180","83","0"
"Chocolate Elvis Smoothie, 32 oz","800.0","261","120","0"
"Chocolate Elvis Smoothie, 44 oz","1050.0","351","157","0"
"Crazy Bee Smoothie, 16 oz","230.0","0","60","0"
"Crazy Bee Smoothie, 22 oz","300.0","0","79","0"
"Crazy Bee Smoothie, 32 oz","420.0","4.5","110","0"
"Crazy Bee Smoothie, 44 oz","570.0","9","148","0"
"Crazy Carnival Smoothie, 16 oz","350.0","45","74","0"
"Crazy Carnival Smoothie, 22 oz","520.0","63","109","0"
"Crazy Carnival Smoothie, 32 oz","720.0","90","153","0"
